pipe_id,latitude,longitude,material,diameter,installation_year,age,soil_type,pressure,depth,prev_repairs,last_inspection,traffic_load,elevation,ground_movement_risk,water_proximity,temp_fluctuation
P0918,39.243157844587905,-123.71115136273991,Cast Iron,small (2-6),1928,95,Clay,28.93,6.31,4,327,4,194.61830514901445,4.031389390866949,4114.434839445665,36.71304688756604
P0919,39.96979232399613,-120.16497765852074,Ductile Iron,medium (8-12),1966,57,Clay,46.78,6.53,5,1036,8,715.5268316476543,7.487576851140805,1744.9728610801935,13.814482965623158
P0920,41.1048349099625,-123.93871710317642,Cast Iron,small (2-6),1933,90,Silt,72.68,5.5,5,1066,10,496.30657215148534,6.043980441949808,1735.233966278376,35.789266192082216
P0921,38.26291139219103,-122.54992755223984,Ductile Iron,small (2-6),1978,45,Silt,38.47,4.26,2,755,8,165.27316227087374,4.378867079483247,683.0136354189481,27.416171828917705
P0922,34.670988903214074,-119.31594835314789,Asbestos Cement,small (2-6),1939,84,Clay,24.01,6.07,6,378,2,204.06517603384577,9.273519262824683,2904.3783407681867,39.817969984221676
P0923,36.26526273539485,-119.62911278537553,Cast Iron,medium (8-12),1932,91,Rocky,37.05,7.53,6,356,7,765.4723105616722,5.9431237422222445,927.9515303490205,35.865179225507624
P0924,37.07194465264676,-122.13543645363491,Steel,large (14-24),1947,76,Silt,69.49,5.68,5,673,7,184.43457496284677,8.011017794140862,2222.7071516493297,40.62012129819358
P0925,36.5539856983849,-120.15395000392179,Asbestos Cement,small (2-6),1967,56,Clay,42.11,3.93,2,500,1,444.0260882422814,0.921304859383264,4236.819281962601,18.076481277554276
P0926,33.62254506607252,-115.2882850017234,Asbestos Cement,small (2-6),1955,68,Rocky,82.13,7.04,5,36,6,740.0685056455179,3.2527884317071543,2275.6584057078617,6.915723679445884
P0927,41.30899209503956,-123.82025345619695,Cast Iron,medium (8-12),1964,59,Silt,33.23,4.68,1,269,5,340.3559268362173,2.99395185504574,1073.9570335879755,9.888217630770374
P0928,39.623324051430046,-122.98919306926894,Cast Iron,large (14-24),1951,72,Clay,90.76,7.57,3,542,5,134.67297881235817,7.311651155414298,2759.6422700335665,15.92178803712857
P0929,39.73752568344548,-121.02472653500045,PVC,small (2-6),1950,73,Sandy,82.36,5.52,4,749,1,503.64034075810684,6.520082166746287,4861.760022545704,19.883234308075572
P0930,38.28612860791773,-122.20606047429563,Ductile Iron,large (14-24),1929,94,Clay,75.35,7.85,3,967,7,837.2734600273261,1.860130680966352,2600.2327765362156,29.721589977828582
P0931,38.18620237081093,-122.62413666632703,Cast Iron,small (2-6),1957,66,Silt,52.09,3.95,5,409,6,911.2755937643573,4.171588445682247,184.96923895940265,20.66651398084776
P0932,35.77693099200655,-117.43202163003407,Cast Iron,small (2-6),1926,97,Clay,20.5,4.33,3,1022,10,860.7090574492166,3.0622672513069915,4239.5773196392065,6.205446299081062
P0933,34.199348019385106,-117.6771039177732,Asbestos Cement,small (2-6),1965,58,Clay,44.88,5.43,4,748,9,966.520357124805,3.6518422786217664,4597.174630624465,36.61734889218359
P0934,39.2106024940789,-120.1211301426117,Cast Iron,medium (8-12),1931,92,Rocky,47.22,7.46,7,748,6,534.9039420218521,4.4111629969593675,820.7455686207277,17.333243655761468
P0935,41.175820144944524,-120.21194006981415,Steel,large (14-24),1954,69,Clay,29.5,4.09,2,145,1,364.29607325274446,9.237422339884702,2379.4939145849194,43.205828587391
P0936,36.167645367791394,-119.85335923433841,PVC,small (2-6),1935,88,Loam,35.95,4.92,2,76,1,586.9181663516677,2.9550871326734143,4421.980772483152,35.5022839338173
P0937,40.5297999864879,-123.5775100645716,Asbestos Cement,medium (8-12),1934,89,Rocky,89.27,5.02,2,840,1,626.7334475578551,8.958180853202352,2388.1669783083253,22.522809962565855
P0938,36.55003683464099,-117.01828521449077,Ductile Iron,small (2-6),1966,57,Silt,35.61,6.03,4,255,9,606.3971123802983,3.8499696301843924,1792.4564335960902,24.846262240748356
P0939,37.21233068935951,-121.91622150609331,Ductile Iron,small (2-6),1956,67,Sandy,35.69,3.11,3,618,8,307.8518023655754,3.617972213677181,1387.104049969841,40.20048595617931
P0940,38.99666738758391,-120.23855289398227,Ductile Iron,very large (>24),1957,66,Sandy,35.19,6.57,2,146,7,876.6162697803247,9.918845913022027,3746.0042218683793,36.867142408690675
P0941,36.69334179882651,-121.42717537234518,Ductile Iron,small (2-6),1936,87,Rocky,41.58,5.22,5,474,10,130.88336633299002,9.62860171503835,2478.9440948914325,36.967460209448184
P0942,39.754059520046674,-123.76152678181339,Steel,medium (8-12),1955,68,Loam,58.13,7.59,3,532,10,4.731598373986401,6.341972729395971,1295.64372236476,23.26740475460708
P0943,39.04873821442402,-120.3741286579173,Asbestos Cement,small (2-6),1953,70,Loam,52.22,3.6,4,1082,10,565.7952416047823,1.475267940718601,828.0951181246577,10.07508264665497
P0944,41.72730166374291,-120.8130529572456,Asbestos Cement,small (2-6),1964,59,Clay,43.5,3.32,1,242,9,592.1514347051204,0.2587368481187102,91.33306663549001,17.65823295766912
P0945,34.478544302041904,-116.93663776049665,Asbestos Cement,small (2-6),1926,97,Rocky,33.35,7.24,4,634,1,657.8537166966652,7.01024955211728,4045.5440485583667,26.0562614939301
P0946,34.12632095610999,-117.87748807740599,Ductile Iron,small (2-6),1943,80,Rocky,34.81,6.34,6,179,6,277.50122473770824,4.084175613175,3697.742286412595,45.082919165216495
P0947,41.0456792868161,-123.92690673880996,HDPE,very large (>24),1939,84,Clay,27.92,7.83,1,674,6,893.4404142723931,5.244725169530114,1458.6205258074408,47.0557391979007
P0948,37.08629502986906,-119.08917847314078,Cast Iron,medium (8-12),1943,80,Rocky,22.13,5.65,4,853,4,479.7573163598797,4.980101723213474,2545.685554200256,29.53064495799331
P0949,39.396403532997994,-120.49703055060041,PVC,small (2-6),1951,72,Silt,99.66,7.23,1,1088,1,788.8861852403494,8.71190502329435,3725.8490915570997,16.86287259829318
P0950,35.64500994592747,-120.7626250083026,Cast Iron,small (2-6),1960,63,Sandy,68.99,7.95,5,655,5,731.5187789827338,6.156193782303447,3374.6349376299468,38.7577190945093
P0951,41.933167517283565,-120.65334406055902,Steel,medium (8-12),1949,74,Rocky,56.45,6.91,7,342,6,661.5769455534038,3.1579757078506656,4898.54603397544,28.10325037341925
P0952,36.783418818918484,-118.6341433747349,Cast Iron,small (2-6),1944,79,Loam,102.77,7.63,3,21,2,584.9016999540211,9.724670902073179,2362.3702289375256,42.56664010491959
P0953,39.99691036475885,-121.48536411163794,Asbestos Cement,small (2-6),1953,70,Rocky,37.69,5.67,7,769,1,264.6192171918754,6.863097376267016,3207.9331481394825,34.962720045410165
P0954,36.407511486768115,-117.32353203237567,Cast Iron,very large (>24),1962,61,Sandy,64.11,7.76,2,636,1,603.1919705373857,5.977887688704993,3224.373064406161,12.531101309004402
P0955,34.78864344419182,-116.22218835826772,Ductile Iron,small (2-6),1956,67,Rocky,22.3,5.12,3,502,10,506.2626135611088,8.920457202526451,1463.1588614164598,19.251250710023967
P0956,40.96108301654658,-120.56424616493983,Cast Iron,small (2-6),1935,88,Silt,44.06,5.75,1,360,10,658.7703621273604,0.19506931123804527,72.42156926077992,31.937888270650635
P0957,36.140745271886814,-117.50862116234633,Cast Iron,medium (8-12),1933,90,Rocky,32.95,4.92,3,673,4,469.61777868431074,3.059514754478092,1621.069245607627,22.086225618806704
P0958,39.48578055723492,-121.64632287081284,Asbestos Cement,small (2-6),1923,100,Rocky,115.67,4.58,6,1078,8,14.143511346098702,5.560466633313079,446.4387446198909,37.34481995593932
P0959,34.88753020195,-114.94839231999661,Cast Iron,small (2-6),1939,84,Clay,51.07,7.13,4,1004,5,967.2142230651026,1.1909157431870787,1948.7267705431277,22.84284479290514
P0960,33.9341674347378,-115.85247008781127,Cast Iron,medium (8-12),1950,73,Clay,88.84,5.76,2,400,6,954.51878475775,3.937253532999523,755.7651851873414,31.59426382148258
P0961,37.074298385187504,-121.30157594610517,Asbestos Cement,very large (>24),1950,73,Sandy,61.41,6.31,5,1006,8,739.4514781045043,2.5311321695883637,415.0467186579015,31.608558175565783
P0962,35.91201346561684,-120.93429721534382,Cast Iron,large (14-24),1944,79,Rocky,86.37,7.87,2,140,4,514.9726886558142,6.651782252295226,3737.3062321738453,37.01317667130336
P0963,36.10800748404058,-118.21561266559885,Ductile Iron,medium (8-12),1935,88,Sandy,64.76,5.18,5,903,1,782.8022105228201,2.0814448675727037,3150.4108686984587,43.30118611414866
P0964,33.783398287655444,-117.5316856102076,PVC,small (2-6),1933,90,Clay,51.28,7.01,4,518,3,856.4483459037211,0.8988917963346699,4834.750764440647,10.523397656666987
P0965,37.11957365305674,-121.60004395578163,Steel,small (2-6),1952,71,Sandy,41.73,5.01,3,1041,3,19.589083576619814,5.064608866869139,3141.0935570348074,40.40777159052914
P0966,39.02542762662779,-120.36810286703198,Asbestos Cement,very large (>24),1923,100,Rocky,51.06,5.68,4,310,5,140.69980087592992,6.5435450127092825,2007.4631123403842,41.235813767014726
P0967,33.7953610535522,-117.96425531785138,Cast Iron,medium (8-12),1957,66,Rocky,46.06,6.63,1,1084,4,245.65024555724492,1.2548098971487032,4005.152025957723,46.70782154421172
P0968,40.479087568287376,-123.82966552061444,Cast Iron,small (2-6),1949,74,Silt,46.78,4.8,6,786,2,783.3206123458589,7.870731346662874,201.16540445487442,43.28912093766742
P0969,36.39021057301904,-119.60752892316158,Cast Iron,small (2-6),1975,48,Rocky,32.44,4.76,1,1082,4,567.4330596833258,0.5188854718968894,1605.571201366619,47.16854969094263
P0970,40.78085463806037,-121.32721338973742,Asbestos Cement,large (14-24),1934,89,Rocky,43.66,3.47,5,742,2,974.7002343445101,3.781256125072429,4464.634685862824,40.52072135809529
P0971,40.434846014412265,-120.40085908277126,Cast Iron,small (2-6),1957,66,Clay,57.09,3.64,2,440,2,165.3944418655946,9.129544336029106,1594.199187510842,25.68536243489621
P0972,33.87905522943209,-114.70178312872626,Steel,medium (8-12),1950,73,Rocky,47.01,6.5,3,924,5,955.5883072764608,7.932881014204374,4174.597435749634,21.957483874956
P0973,35.03306720390292,-116.1014794379451,Cast Iron,small (2-6),1961,62,Sandy,26.78,4.68,5,148,2,778.2755042548355,6.987049022156794,4873.682938884811,28.59347767053066
P0974,40.340720267481174,-124.03791058843912,Ductile Iron,small (2-6),1930,93,Rocky,68.22,6.83,6,796,7,800.2150988424138,2.984108827392192,1034.5241437461882,38.460565772150666
P0975,40.250472126188086,-120.36081437406713,Cast Iron,medium (8-12),1944,79,Silt,47.32,4.41,3,1091,5,874.4237896220875,4.609150952734118,2405.0168344013073,14.009896350318751
P0976,37.41718883631666,-121.10586202306642,Asbestos Cement,medium (8-12),1946,77,Silt,33.74,7.58,3,761,7,533.9046028202736,3.87246382835054,699.6329684482522,19.18523333076051
P0977,33.54030871494156,-116.37277628944626,Ductile Iron,large (14-24),1929,94,Loam,43.68,7.78,3,488,7,606.471002652332,0.6434589827232318,3733.701388465921,39.114651417803735
P0978,39.440618614417865,-123.50959698515639,PVC,small (2-6),1932,91,Sandy,62.62,4.63,2,128,9,812.9127224248629,8.26876781903977,4109.778417661299,18.041036036599657
P0979,39.545935866659164,-122.95088943987459,Cast Iron,small (2-6),1955,68,Rocky,65.21,6.56,4,452,1,205.96127901340344,7.983969804644122,4885.514837659229,32.384675320948915
P0980,37.21556067574211,-121.34532351472477,Asbestos Cement,small (2-6),1942,81,Clay,40.66,6.41,1,344,2,318.4786568295253,5.961999351361293,3463.6297765349623,41.93888716361973
P0981,41.27236276002475,-121.40809102784873,Asbestos Cement,medium (8-12),1936,87,Clay,31.68,7.54,5,784,1,252.10835257833176,2.547741622129381,156.8829621343748,21.773957312294748
P0982,40.54895396061978,-121.91957490105828,HDPE,very large (>24),1955,68,Rocky,66.24,5.14,1,356,9,610.6381214932821,8.041233028038198,1498.5255339769187,42.71190743283735
P0983,40.40483901796789,-121.74572565851726,Asbestos Cement,medium (8-12),1926,97,Clay,81.07,3.99,3,848,6,805.6608047312643,9.6453774357886,3521.1472967184004,34.78632133543876
P0984,32.955031203940536,-116.10137965245029,Steel,small (2-6),1926,97,Loam,74.46,6.63,9,239,2,383.7786863974272,7.003043802803848,41.207868836035665,32.10670877208432
P0985,35.557687635704106,-115.55413420905991,Steel,medium (8-12),1955,68,Rocky,23.68,7.32,1,912,3,497.25690419410006,1.8410549697475165,1107.0479410268292,48.177938381743914
P0986,36.271230792935135,-119.94088920623689,Asbestos Cement,large (14-24),1956,67,Clay,76.48,3.93,4,771,2,801.9636617236088,7.489304175145972,302.45631188016375,38.03766363473698
P0987,35.19334533869029,-115.34782720881053,PVC,small (2-6),1971,52,Sandy,65.48,4.95,3,548,9,750.6029986645259,6.762180053104828,2300.7112308171468,37.953588519051486
P0988,41.16636046506119,-123.85511686273989,PVC,small (2-6),1963,60,Silt,72.26,3.03,5,968,10,470.10102010012434,0.8670355340400593,2233.6087531422377,5.0126883025972315
P0989,34.197153981804405,-117.95752216320399,Cast Iron,small (2-6),1954,69,Sandy,27.01,5.98,4,518,8,604.69787481109,2.1206139047750705,375.5023517556927,45.8287927609434
P0990,39.63985450188064,-122.83205320032361,Cast Iron,small (2-6),1940,83,Sandy,56.11,6.02,4,317,4,293.9943257132617,1.6842413854410876,1878.6547456025876,17.900995971561922
P0991,35.14860249524757,-117.97798391477221,Steel,small (2-6),1929,94,Rocky,36.69,4.3,3,280,4,609.1554686198203,2.889831275227661,1332.2923280687232,38.92324857214482
P0992,35.41892232072371,-119.61203994420143,Asbestos Cement,large (14-24),1971,52,Loam,61.63,5.6,2,420,9,651.0272149518112,9.042731274920762,4646.067201103965,44.597704463429494
P0993,37.69962305225992,-119.67403204334452,Cast Iron,medium (8-12),1943,80,Sandy,57.06,5.2,2,900,9,285.38512173792765,2.146004329300771,2573.6199461963743,8.364538485292043
P0994,38.46114432808126,-122.60976577792711,Cast Iron,very large (>24),1944,79,Rocky,48.31,5.38,5,628,6,225.64195704467272,0.36286214867420563,201.47763352986624,11.548048604769477
P0995,38.111518390631396,-118.84058390453441,Asbestos Cement,small (2-6),1947,76,Silt,35.22,3.16,7,916,2,357.1177828139325,2.6237826438792275,1818.2937479754473,13.281975292437734
P0996,40.22789273477988,-120.82088049040728,Asbestos Cement,small (2-6),1959,64,Rocky,39.91,6.31,4,288,1,214.8766873933673,8.117581546593394,645.2369909770106,12.78998564458947
P0997,36.45448513206898,-117.34814601109481,Asbestos Cement,small (2-6),1934,89,Rocky,76.07,7.14,6,166,5,409.3267087827711,8.401511167047218,3027.474796363621,40.81483600612183
P0998,35.38168613275238,-116.70335979421762,Asbestos Cement,small (2-6),1936,87,Rocky,66.05,7.95,3,407,5,894.9334867639911,8.835739366569083,1785.4225989092542,12.361218169438576
P0999,35.74225104191969,-116.47141764420816,Ductile Iron,very large (>24),1929,94,Sandy,40.29,5.13,2,919,4,354.97184386997094,3.8085399983676194,174.7587253904509,47.752695120769474
